"scenario_id","method","n","p","contamination_type","contamination_rate","contamination_strength","true_ate","n_mc","bias","mse","var","rmse","mae","coverage","n_valid","elapsed_sec"
180,"reg_adj",1000,20,"mixed",0.15,3,2,2000,-0.341636276581893,0.129363619505214,0.0126546013291388,0.35967154391919,0.341671949466153,0.1465,2000,3231.26824998856
180,"adaptive",1000,20,"mixed",0.15,3,2,2000,-0.303914962312542,0.103204707670698,0.010845826266397,0.321254895170015,0.303997191527724,0.1695,2000,3231.26824998856
181,"naive",200,5,"none",0.2,3,2,2000,0.00600391412712575,0.030709062043043,0.030688359237816,0.175240012677022,0.140133211417046,0.9485,2000,180.896025896072
181,"ipw_robust",200,5,"none",0.2,3,2,2000,-0.0254494084545529,0.0325279354257098,0.0318962111405934,0.180355026061681,0.144756111704122,0.95,2000,180.896025896072
181,"dr_robust",200,5,"none",0.2,3,2,2000,0.00141350807301821,0.0300949388349936,0.0301079948273348,0.17347892908072,0.138841561348652,0.951,2000,180.896025896072
181,"aipw_robust",200,5,"none",0.2,3,2,2000,-0.00315584486397102,0.0422293098862675,0.0422404707648445,0.205497712605925,0.166486190578362,0.952,2000,180.896025896072
181,"reg_adj",200,5,"none",0.2,3,2,2000,0.00533043297510005,0.0277151343023349,0.0277005710721689,0.166478630167162,0.133651949730106,0.9525,2000,180.896025896072
181,"adaptive",200,5,"none",0.2,3,2,2000,0.00522816930715519,0.0277567683923425,0.0277433062911838,0.166603626588206,0.133724231688029,0.952,2000,180.896025896072
182,"naive",500,5,"none",0.2,3,2,2000,0.0101108344002587,0.0118952730084768,0.0117989435079613,0.109065452864217,0.0867218690127103,0.9475,2000,400.4643201828
182,"ipw_robust",500,5,"none",0.2,3,2,2000,-0.0189971392174215,0.0127635094246342,0.0124088225374568,0.112975702806551,0.0898398016905597,0.949,2000,400.4643201828
182,"dr_robust",500,5,"none",0.2,3,2,2000,0.00582464198396648,0.0117454668410531,0.0117173990863549,0.108376505023244,0.0864895624554595,0.95,2000,400.4643201828
182,"aipw_robust",500,5,"none",0.2,3,2,2000,0.00195467915477066,0.0162368243096733,0.0162411241011258,0.12742379805073,0.10096174227256,0.948,2000,400.4643201828
182,"reg_adj",500,5,"none",0.2,3,2,2000,0.00985009099507472,0.0112950759038304,0.0112036534379381,0.10627829460351,0.0848215966226571,0.9475,2000,400.4643201828
182,"adaptive",500,5,"none",0.2,3,2,2000,0.00985009099507472,0.0112950759038304,0.0112036534379381,0.10627829460351,0.0848215966226571,0.9475,2000,400.4643201828
183,"naive",1000,5,"none",0.2,3,2,2000,0.0114291783745415,0.0057603695208253,0.00563255968234938,0.0758970982371875,0.0611752531387048,0.9495,2000,734.562507867813
183,"ipw_robust",1000,5,"none",0.2,3,2,2000,-0.0179762666333418,0.00613116205215168,0.00581092135075406,0.0783017372230762,0.0629619524453806,0.95,2000,734.562507867813
183,"dr_robust",1000,5,"none",0.2,3,2,2000,0.00715709142970011,0.00559798918052901,0.00554953999279232,0.0748197111764608,0.0601595446688571,0.949,2000,734.562507867813
183,"aipw_robust",1000,5,"none",0.2,3,2,2000,0.00358685393486446,0.00769826645791303,0.00768924555954275,0.0877397655451223,0.0707045061138216,0.947,2000,734.562507867813
183,"reg_adj",1000,5,"none",0.2,3,2,2000,0.0102524550749692,0.00545327398055731,0.00535083656377493,0.0738462861663151,0.0591412547086372,0.9455,2000,734.562507867813
183,"adaptive",1000,5,"none",0.2,3,2,2000,0.0102524550749692,0.00545327398055731,0.00535083656377493,0.0738462861663151,0.0591412547086372,0.9455,2000,734.562507867813
184,"naive",200,10,"none",0.2,3,2,2000,0.0118854447850474,0.0338764984608556,0.0337521107184765,0.184055693910446,0.14534466425053,0.9425,2000,307.034719944
184,"ipw_robust",200,10,"none",0.2,3,2,2000,-0.009752611022116,0.0336028520417862,0.0335245008704728,0.183310807214922,0.146129795658634,0.945,2000,307.034719944
184,"dr_robust",200,10,"none",0.2,3,2,2000,0.00743139200088683,0.0320762818386206,0.0320370747889442,0.179098525506551,0.141645695427595,0.948,2000,307.034719944
184,"aipw_robust",200,10,"none",0.2,3,2,2000,0.00635791909788264,0.0410106945329069,0.0409907667810422,0.202510973857979,0.161531343885665,0.9515,2000,307.034719944
184,"reg_adj",200,10,"none",0.2,3,2,2000,0.0113593337708022,0.0291943659853906,0.0290798714574028,0.170863588822752,0.13527609679521,0.946,2000,307.034719944
184,"adaptive",200,10,"none",0.2,3,2,2000,0.0101898789698027,0.0293366203891434,0.0292474104609546,0.171279363582258,0.135674900645147,0.945,2000,307.034719944
185,"naive",500,10,"none",0.2,3,2,2000,0.00812117451666516,0.0123251361662878,0.0122653153484319,0.111018629816296,0.0881701099861028,0.9505,2000,726.372075080872
185,"ipw_robust",500,10,"none",0.2,3,2,2000,-0.0153560625123144,0.0127129966761074,0.0124834297350929,0.112751925376498,0.088869838272976,0.9445,2000,726.372075080872
185,"dr_robust",500,10,"none",0.2,3,2,2000,0.00197750861269208,0.0119710623170395,0.0119731383458992,0.109412349929245,0.0867904393655079,0.9485,2000,726.372075080872
185,"aipw_robust",500,10,"none",0.2,3,2,2000,-0.00259567806641225,0.0168937424220976,0.0168954526037751,0.129975930164387,0.102932813772241,0.943,2000,726.372075080872
185,"reg_adj",500,10,"none",0.2,3,2,2000,0.00754386503436955,0.0114217890939826,0.0113705644765641,0.10687277059187,0.0848241743249491,0.9455,2000,726.372075080872
185,"adaptive",500,10,"none",0.2,3,2,2000,0.00754386503436955,0.0114217890939826,0.0113705644765641,0.10687277059187,0.0848241743249491,0.9455,2000,726.372075080872
186,"naive",1000,10,"none",0.2,3,2,2000,0.0116185962188622,0.00587461014464715,0.00574248961135587,0.0766460054056775,0.0615444246396648,0.9485,2000,1291.00540590286
186,"ipw_robust",1000,10,"none",0.2,3,2,2000,-0.0116772569759904,0.00605603202821445,0.00592263501523875,0.0778205116162471,0.0617518639769327,0.94,2000,1291.00540590286
186,"dr_robust",1000,10,"none",0.2,3,2,2000,0.00668916328350155,0.00562801178376161,0.00558605990828241,0.0750200758714733,0.0600395581524297,0.9455,2000,1291.00540590286
186,"aipw_robust",1000,10,"none",0.2,3,2,2000,0.000122787926686296,0.00812783104431581,0.00813188190839507,0.0901544843272691,0.0719832354273329,0.953,2000,1291.00540590286
186,"reg_adj",1000,10,"none",0.2,3,2,2000,0.010789115746189,0.00539503091709823,0.00528126653177946,0.0734508741751807,0.0585657876621881,0.948,2000,1291.00540590286
186,"adaptive",1000,10,"none",0.2,3,2,2000,0.010789115746189,0.00539503091709823,0.00528126653177946,0.0734508741751807,0.0585657876621881,0.948,2000,1291.00540590286
187,"naive",200,20,"none",0.2,3,2,2000,0.00861885555156849,0.0394011925394971,0.0393465811590579,0.198497336353658,0.156821016405729,0.944,2000,722.205759048462
187,"ipw_robust",200,20,"none",0.2,3,2,2000,-0.0143233385138213,0.0376934393258028,0.0375070348170298,0.194147983058807,0.154673504144479,0.945,2000,722.205759048462
187,"dr_robust",200,20,"none",0.2,3,2,2000,0.00565297274375753,0.0369048720097636,0.0368913615897168,0.192106408039304,0.15287281736979,0.945,2000,722.205759048462
187,"aipw_robust",200,20,"none",0.2,3,2,2000,-0.00226019599853777,0.045497587288619,0.0455152364208777,0.213301634519333,0.170697103324599,0.9505,2000,722.205759048462
187,"reg_adj",200,20,"none",0.2,3,2,2000,0.00898265125776065,0.0309604815114899,0.0308952411084255,0.175955907861856,0.139991238070896,0.941,2000,722.205759048462
187,"adaptive",200,20,"none",0.2,3,2,2000,0.00947385266644263,0.032401160699051,0.0323275706000056,0.180003224135156,0.143166556675542,0.942,2000,722.205759048462
188,"naive",500,20,"none",0.2,3,2,2000,0.00967938938019941,0.0130589164793167,0.0129717117564214,0.114275616293752,0.0906655740924369,0.949,2000,1955.92901706696
188,"ipw_robust",500,20,"none",0.2,3,2,2000,-0.0141739223568209,0.0133776316646704,0.0131833232513189,0.11566171218113,0.092242034877075,0.9505,2000,1955.92901706696
188,"dr_robust",500,20,"none",0.2,3,2,2000,0.00625252497776785,0.0125683280146675,0.0125355016969183,0.112108554600742,0.088967643284536,0.95,2000,1955.92901706696
188,"aipw_robust",500,20,"none",0.2,3,2,2000,0.00525076036470873,0.0165148872824051,0.0164955645802876,0.128510261389529,0.101080156882052,0.9435,2000,1955.92901706696
188,"reg_adj",500,20,"none",0.2,3,2,2000,0.0101528948562994,0.0113970910548863,0.0112996596107286,0.106757159267594,0.0851404412171341,0.9435,2000,1955.92901706696
188,"adaptive",500,20,"none",0.2,3,2,2000,0.010138172245894,0.0113921061888396,0.0112949711379212,0.106733809961228,0.0851257186067287,0.9435,2000,1955.92901706696
189,"naive",1000,20,"none",0.2,3,2,2000,0.0101386305198905,0.00617088742724259,0.00607113116400574,0.0785549961952936,0.0627449315708978,0.9445,2000,3628.96169686317
189,"ipw_robust",1000,20,"none",0.2,3,2,2000,-0.0129022801311636,0.00637783891732124,0.00621447732339993,0.0798613731244413,0.0638778057805684,0.9455,2000,3628.96169686317
189,"dr_robust",1000,20,"none",0.2,3,2,2000,0.00597189190568015,0.00598523200714175,0.00595254478660192,0.0773642812100116,0.0621171951737755,0.9495,2000,3628.96169686317
189,"aipw_robust",1000,20,"none",0.2,3,2,2000,0.00194526021535602,0.00791651627177689,0.00791669057976132,0.0889748069499276,0.0705883833927718,0.945,2000,3628.96169686317
189,"reg_adj",1000,20,"none",0.2,3,2,2000,0.00999194708587714,0.00578188128303962,0.00568488471883207,0.0760386828071056,0.0610295168943181,0.9435,2000,3628.96169686317
189,"adaptive",1000,20,"none",0.2,3,2,2000,0.00999194708587714,0.00578188128303962,0.00568488471883207,0.0760386828071056,0.0610295168943181,0.9435,2000,3628.96169686317
190,"naive",200,5,"covariate",0.2,3,2,2000,-0.183935919530296,0.0676588409111717,0.03384334008776,0.260113130985677,0.213100783092897,0.8285,2000,169.053545951843
190,"ipw_robust",200,5,"covariate",0.2,3,2,2000,-0.182562017538799,0.068089885515199,0.0347783844595921,0.260940386899382,0.212517178368366,0.8395,2000,169.053545951843
190,"dr_robust",200,5,"covariate",0.2,3,2,2000,-0.187185988347415,0.0690107099239624,0.0339891102454868,0.262698895932134,0.215209150615914,0.8315,2000,169.053545951843
190,"aipw_robust",200,5,"covariate",0.2,3,2,2000,-0.177410719016523,0.0782431771005622,0.0467920098835441,0.279719818927015,0.225195300883779,0.8675,2000,169.053545951843
190,"reg_adj",200,5,"covariate",0.2,3,2,2000,-0.187094326197071,0.0670143469929423,0.0320260731343734,0.258871294262114,0.21415657646396,0.818,2000,169.053545951843
190,"adaptive",200,5,"covariate",0.2,3,2,2000,-0.187012045742425,0.0671904084845368,0.0322330197416407,0.259211127239046,0.214451715723645,0.819,2000,169.053545951843
191,"naive",500,5,"covariate",0.2,3,2,2000,-0.18529135606193,0.0489322370834439,0.0146066537790645,0.221206322430992,0.191923355945109,0.6685,2000,395.514253139496
191,"ipw_robust",500,5,"covariate",0.2,3,2,2000,-0.181502488730568,0.0479170958847058,0.014981433185909,0.218899739343622,0.188940251942627,0.667,2000,395.514253139496
191,"dr_robust",500,5,"covariate",0.2,3,2,2000,-0.187790640690694,0.0499881333012852,0.0147301736570924,0.223580261430398,0.193760514493592,0.651,2000,395.514253139496
191,"aipw_robust",500,5,"covariate",0.2,3,2,2000,-0.175483783655936,0.0504620302235636,0.0196773105526365,0.224637553012767,0.190319792096289,0.7645,2000,395.514253139496
191,"reg_adj",500,5,"covariate",0.2,3,2,2000,-0.186930660683581,0.0492380794176415,0.0143021585933381,0.221896551162116,0.192933343613968,0.6505,2000,395.514253139496
191,"adaptive",500,5,"covariate",0.2,3,2,2000,-0.186930660683581,0.0492380794176415,0.0143021585933381,0.221896551162116,0.192933343613968,0.6505,2000,395.514253139496
